4.000000e+00 7.188011e+01 1
7.000000e+00 7.188011e+01 1
8.000000e+00 7.188011e+01 1
1.100000e+01 7.188011e+01 1
1.200000e+01 7.188011e+01 1
1.500000e+01 7.188011e+01 1
1.600000e+01 7.188011e+01 1
1.900000e+01 7.188011e+01 1
2.000000e+01 7.188011e+01 1
2.300000e+01 7.188011e+01 1
2.400000e+01 7.188011e+01 1
2.700000e+01 7.188011e+01 1
2.800000e+01 7.188011e+01 1
3.100000e+01 7.188011e+01 1
3.200000e+01 7.188011e+01 1
3.500000e+01 7.188011e+01 1
3.600000e+01 7.188011e+01 1
3.900000e+01 7.188011e+01 1
4.000000e+01 7.188011e+01 1
4.300000e+01 7.188011e+01 1
4.400000e+01 7.188011e+01 1
4.700000e+01 7.188011e+01 1
4.800000e+01 7.188011e+01 1
5.100000e+01 7.188011e+01 1
5.200000e+01 7.188011e+01 1
5.500000e+01 7.188011e+01 1
5.600000e+01 7.188011e+01 1
5.900000e+01 7.188011e+01 1
6.000000e+01 7.188011e+01 1
6.300000e+01 7.188011e+01 1
6.400000e+01 7.188011e+01 1
6.700000e+01 7.188011e+01 1
6.800000e+01 7.188011e+01 1
7.100000e+01 7.188011e+01 1
7.200000e+01 7.188011e+01 1
7.500000e+01 7.188011e+01 1
7.600000e+01 7.188011e+01 1
7.900000e+01 7.188011e+01 1
8.000000e+01 7.188011e+01 1
8.300000e+01 7.188011e+01 1
8.400000e+01 7.188011e+01 1
8.700000e+01 7.188011e+01 1
8.800000e+01 7.188011e+01 1
9.100000e+01 7.188011e+01 1
9.200000e+01 7.188011e+01 1
9.500000e+01 7.188011e+01 1
9.600000e+01 7.188011e+01 1
9.900000e+01 7.188011e+01 1
1.000000e+02 7.188011e+01 1
1.030000e+02 7.188011e+01 1
1.040000e+02 7.188011e+01 1
1.070000e+02 7.188011e+01 1
1.080000e+02 7.188011e+01 1
1.110000e+02 7.188011e+01 1
1.120000e+02 7.188011e+01 1
1.150000e+02 7.188011e+01 1
1.160000e+02 7.188011e+01 1
1.190000e+02 7.188011e+01 1
1.200000e+02 7.188011e+01 1
1.230000e+02 7.188011e+01 1
1.240000e+02 7.188011e+01 1
1.270000e+02 7.188011e+01 1
1.280000e+02 7.188011e+01 1
1.310000e+02 7.188011e+01 1
1.320000e+02 7.188011e+01 1
1.350000e+02 7.188011e+01 1
1.360000e+02 7.188011e+01 1
1.390000e+02 7.188011e+01 1
1.400000e+02 7.188011e+01 1
1.430000e+02 7.188011e+01 1
1.440000e+02 7.188011e+01 1
1.470000e+02 7.188011e+01 1
1.480000e+02 7.188011e+01 1
1.510000e+02 7.188011e+01 1
1.520000e+02 7.188011e+01 1
1.550000e+02 7.188011e+01 1
1.560000e+02 7.188011e+01 1
1.590000e+02 7.188011e+01 1
1.600000e+02 7.188011e+01 1
1.630000e+02 7.188011e+01 1
1.640000e+02 7.188011e+01 1
1.670000e+02 7.188011e+01 1
1.680000e+02 7.188011e+01 1
1.710000e+02 7.188011e+01 1
1.720000e+02 7.188011e+01 1
1.750000e+02 7.188011e+01 1
1.760000e+02 7.188011e+01 1
1.790000e+02 7.188011e+01 1
1.800000e+02 7.188011e+01 1
1.830000e+02 7.188011e+01 1
1.840000e+02 7.188011e+01 1
1.870000e+02 7.188011e+01 1
1.880000e+02 7.188011e+01 1
1.910000e+02 7.188011e+01 1
1.920000e+02 7.188011e+01 1
1.950000e+02 7.188011e+01 1
1.960000e+02 7.188011e+01 1
1.990000e+02 7.188011e+01 1
1.000000e+00 7.274613e+01 1
2.000000e+00 7.274613e+01 1
5.000000e+00 7.274613e+01 1
6.000000e+00 7.274613e+01 1
9.000000e+00 7.274613e+01 1
1.000000e+01 7.274613e+01 1
1.300000e+01 7.274613e+01 1
1.400000e+01 7.274613e+01 1
1.700000e+01 7.274613e+01 1
1.800000e+01 7.274613e+01 1
2.100000e+01 7.274613e+01 1
2.200000e+01 7.274613e+01 1
2.500000e+01 7.274613e+01 1
2.600000e+01 7.274613e+01 1
2.900000e+01 7.274613e+01 1
3.000000e+01 7.274613e+01 1
3.300000e+01 7.274613e+01 1
3.400000e+01 7.274613e+01 1
3.700000e+01 7.274613e+01 1
3.800000e+01 7.274613e+01 1
4.100000e+01 7.274613e+01 1
4.200000e+01 7.274613e+01 1
4.500000e+01 7.274613e+01 1
4.600000e+01 7.274613e+01 1
4.900000e+01 7.274613e+01 1
5.000000e+01 7.274613e+01 1
5.300000e+01 7.274613e+01 1
5.400000e+01 7.274613e+01 1
5.700000e+01 7.274613e+01 1
5.800000e+01 7.274613e+01 1
6.100000e+01 7.274613e+01 1
6.200000e+01 7.274613e+01 1
6.500000e+01 7.274613e+01 1
6.600000e+01 7.274613e+01 1
6.900000e+01 7.274613e+01 1
7.000000e+01 7.274613e+01 1
7.300000e+01 7.274613e+01 1
7.400000e+01 7.274613e+01 1
7.700000e+01 7.274613e+01 1
7.800000e+01 7.274613e+01 1
8.100000e+01 7.274613e+01 1
8.200000e+01 7.274613e+01 1
8.500000e+01 7.274613e+01 1
8.600000e+01 7.274613e+01 1
8.900000e+01 7.274613e+01 1
9.000000e+01 7.274613e+01 1
9.300000e+01 7.274613e+01 1
9.400000e+01 7.274613e+01 1
9.700000e+01 7.274613e+01 1
9.800000e+01 7.274613e+01 1
1.010000e+02 7.274613e+01 1
1.020000e+02 7.274613e+01 1
1.050000e+02 7.274613e+01 1
1.060000e+02 7.274613e+01 1
1.090000e+02 7.274613e+01 1
1.100000e+02 7.274613e+01 1
1.130000e+02 7.274613e+01 1
1.140000e+02 7.274613e+01 1
1.170000e+02 7.274613e+01 1
1.180000e+02 7.274613e+01 1
1.210000e+02 7.274613e+01 1
1.220000e+02 7.274613e+01 1
1.250000e+02 7.274613e+01 1
1.260000e+02 7.274613e+01 1
1.290000e+02 7.274613e+01 1
1.300000e+02 7.274613e+01 1
1.330000e+02 7.274613e+01 1
1.340000e+02 7.274613e+01 1
1.370000e+02 7.274613e+01 1
1.380000e+02 7.274613e+01 1
1.410000e+02 7.274613e+01 1
1.420000e+02 7.274613e+01 1
1.450000e+02 7.274613e+01 1
1.460000e+02 7.274613e+01 1
1.490000e+02 7.274613e+01 1
1.500000e+02 7.274613e+01 1
1.530000e+02 7.274613e+01 1
1.540000e+02 7.274613e+01 1
1.570000e+02 7.274613e+01 1
1.580000e+02 7.274613e+01 1
1.610000e+02 7.274613e+01 1
1.620000e+02 7.274613e+01 1
1.650000e+02 7.274613e+01 1
1.660000e+02 7.274613e+01 1
1.690000e+02 7.274613e+01 1
1.700000e+02 7.274613e+01 1
1.730000e+02 7.274613e+01 1
1.740000e+02 7.274613e+01 1
1.770000e+02 7.274613e+01 1
1.780000e+02 7.274613e+01 1
1.810000e+02 7.274613e+01 1
1.820000e+02 7.274613e+01 1
1.850000e+02 7.274613e+01 1
1.860000e+02 7.274613e+01 1
1.890000e+02 7.274613e+01 1
1.900000e+02 7.274613e+01 1
1.930000e+02 7.274613e+01 1
1.940000e+02 7.274613e+01 1
1.970000e+02 7.274613e+01 1
1.980000e+02 7.274613e+01 1
0.000000e+00 7.361216e+01 1
3.000000e+00 7.361216e+01 1
4.000000e+00 7.361216e+01 1
7.000000e+00 7.361216e+01 1
8.000000e+00 7.361216e+01 1
1.100000e+01 7.361216e+01 1
1.200000e+01 7.361216e+01 1
1.500000e+01 7.361216e+01 1
1.600000e+01 7.361216e+01 1
1.900000e+01 7.361216e+01 1
2.000000e+01 7.361216e+01 1
2.300000e+01 7.361216e+01 1
2.400000e+01 7.361216e+01 1
2.700000e+01 7.361216e+01 1
2.800000e+01 7.361216e+01 1
3.100000e+01 7.361216e+01 1
3.200000e+01 7.361216e+01 1
3.500000e+01 7.361216e+01 1
3.600000e+01 7.361216e+01 1
3.900000e+01 7.361216e+01 1
4.000000e+01 7.361216e+01 1
4.300000e+01 7.361216e+01 1
4.400000e+01 7.361216e+01 1
4.700000e+01 7.361216e+01 1
4.800000e+01 7.361216e+01 1
5.100000e+01 7.361216e+01 1
5.200000e+01 7.361216e+01 1
5.500000e+01 7.361216e+01 1
5.600000e+01 7.361216e+01 1
5.900000e+01 7.361216e+01 1
6.000000e+01 7.361216e+01 1
6.300000e+01 7.361216e+01 1
6.400000e+01 7.361216e+01 1
6.700000e+01 7.361216e+01 1
6.800000e+01 7.361216e+01 1
7.100000e+01 7.361216e+01 1
7.200000e+01 7.361216e+01 1
7.500000e+01 7.361216e+01 1
7.600000e+01 7.361216e+01 1
7.900000e+01 7.361216e+01 1
8.000000e+01 7.361216e+01 1
8.300000e+01 7.361216e+01 1
8.400000e+01 7.361216e+01 1
8.700000e+01 7.361216e+01 1
8.800000e+01 7.361216e+01 1
9.100000e+01 7.361216e+01 1
9.200000e+01 7.361216e+01 1
9.500000e+01 7.361216e+01 1
9.600000e+01 7.361216e+01 1
9.900000e+01 7.361216e+01 1
1.000000e+02 7.361216e+01 1
1.030000e+02 7.361216e+01 1
1.040000e+02 7.361216e+01 1
1.070000e+02 7.361216e+01 1
1.080000e+02 7.361216e+01 1
1.110000e+02 7.361216e+01 1
1.120000e+02 7.361216e+01 1
1.150000e+02 7.361216e+01 1
1.160000e+02 7.361216e+01 1
1.190000e+02 7.361216e+01 1
1.200000e+02 7.361216e+01 1
1.230000e+02 7.361216e+01 1
1.240000e+02 7.361216e+01 1
1.270000e+02 7.361216e+01 1
1.280000e+02 7.361216e+01 1
1.310000e+02 7.361216e+01 1
1.320000e+02 7.361216e+01 1
1.350000e+02 7.361216e+01 1
1.360000e+02 7.361216e+01 1
1.390000e+02 7.361216e+01 1
1.400000e+02 7.361216e+01 1
1.430000e+02 7.361216e+01 1
1.440000e+02 7.361216e+01 1
1.470000e+02 7.361216e+01 1
1.480000e+02 7.361216e+01 1
1.510000e+02 7.361216e+01 1
1.520000e+02 7.361216e+01 1
1.550000e+02 7.361216e+01 1
1.560000e+02 7.361216e+01 1
1.590000e+02 7.361216e+01 1
1.600000e+02 7.361216e+01 1
1.630000e+02 7.361216e+01 1
1.640000e+02 7.361216e+01 1
1.670000e+02 7.361216e+01 1
1.680000e+02 7.361216e+01 1
1.710000e+02 7.361216e+01 1
1.720000e+02 7.361216e+01 1
1.750000e+02 7.361216e+01 1
1.760000e+02 7.361216e+01 1
1.790000e+02 7.361216e+01 1
1.800000e+02 7.361216e+01 1
1.830000e+02 7.361216e+01 1
1.840000e+02 7.361216e+01 1
1.870000e+02 7.361216e+01 1
1.880000e+02 7.361216e+01 1
1.910000e+02 7.361216e+01 1
1.920000e+02 7.361216e+01 1
1.950000e+02 7.361216e+01 1
1.960000e+02 7.361216e+01 1
1.990000e+02 7.361216e+01 1
1.000000e+00 7.447818e+01 1
2.000000e+00 7.447818e+01 1
5.000000e+00 7.447818e+01 1
6.000000e+00 7.447818e+01 1
9.000000e+00 7.447818e+01 1
1.000000e+01 7.447818e+01 1
1.300000e+01 7.447818e+01 1
1.400000e+01 7.447818e+01 1
1.700000e+01 7.447818e+01 1
1.800000e+01 7.447818e+01 1
2.100000e+01 7.447818e+01 1
2.200000e+01 7.447818e+01 1
2.500000e+01 7.447818e+01 1
2.600000e+01 7.447818e+01 1
2.900000e+01 7.447818e+01 1
3.000000e+01 7.447818e+01 1
3.300000e+01 7.447818e+01 1
3.400000e+01 7.447818e+01 1
3.700000e+01 7.447818e+01 1
3.800000e+01 7.447818e+01 1
4.100000e+01 7.447818e+01 1
4.200000e+01 7.447818e+01 1
4.500000e+01 7.447818e+01 1
4.600000e+01 7.447818e+01 1
4.900000e+01 7.447818e+01 1
5.000000e+01 7.447818e+01 1
5.300000e+01 7.447818e+01 1
5.400000e+01 7.447818e+01 1
5.700000e+01 7.447818e+01 1
5.800000e+01 7.447818e+01 1
6.100000e+01 7.447818e+01 1
6.200000e+01 7.447818e+01 1
6.500000e+01 7.447818e+01 1
6.600000e+01 7.447818e+01 1
6.900000e+01 7.447818e+01 1
7.000000e+01 7.447818e+01 1
7.300000e+01 7.447818e+01 1
7.400000e+01 7.447818e+01 1
7.700000e+01 7.447818e+01 1
7.800000e+01 7.447818e+01 1
8.100000e+01 7.447818e+01 1
8.200000e+01 7.447818e+01 1
8.500000e+01 7.447818e+01 1
8.600000e+01 7.447818e+01 1
8.900000e+01 7.447818e+01 1
9.000000e+01 7.447818e+01 1
9.300000e+01 7.447818e+01 1
9.400000e+01 7.447818e+01 1
9.700000e+01 7.447818e+01 1
9.800000e+01 7.447818e+01 1
1.010000e+02 7.447818e+01 1
1.020000e+02 7.447818e+01 1
1.050000e+02 7.447818e+01 1
1.060000e+02 7.447818e+01 1
1.090000e+02 7.447818e+01 1
1.100000e+02 7.447818e+01 1
1.130000e+02 7.447818e+01 1
1.140000e+02 7.447818e+01 1
1.170000e+02 7.447818e+01 1
1.180000e+02 7.447818e+01 1
1.210000e+02 7.447818e+01 1
1.220000e+02 7.447818e+01 1
1.250000e+02 7.447818e+01 1
1.260000e+02 7.447818e+01 1
1.290000e+02 7.447818e+01 1
1.300000e+02 7.447818e+01 1
1.330000e+02 7.447818e+01 1
1.340000e+02 7.447818e+01 1
1.370000e+02 7.447818e+01 1
1.380000e+02 7.447818e+01 1
1.410000e+02 7.447818e+01 1
1.420000e+02 7.447818e+01 1
1.450000e+02 7.447818e+01 1
1.460000e+02 7.447818e+01 1
1.490000e+02 7.447818e+01 1
1.500000e+02 7.447818e+01 1
1.530000e+02 7.447818e+01 1
1.540000e+02 7.447818e+01 1
1.570000e+02 7.447818e+01 1
1.580000e+02 7.447818e+01 1
1.610000e+02 7.447818e+01 1
1.620000e+02 7.447818e+01 1
1.650000e+02 7.447818e+01 1
1.660000e+02 7.447818e+01 1
1.690000e+02 7.447818e+01 1
1.700000e+02 7.447818e+01 1
1.730000e+02 7.447818e+01 1
1.740000e+02 7.447818e+01 1
1.770000e+02 7.447818e+01 1
1.780000e+02 7.447818e+01 1
1.810000e+02 7.447818e+01 1
1.820000e+02 7.447818e+01 1
1.850000e+02 7.447818e+01 1
1.860000e+02 7.447818e+01 1
1.890000e+02 7.447818e+01 1
1.900000e+02 7.447818e+01 1
1.930000e+02 7.447818e+01 1
1.940000e+02 7.447818e+01 1
1.970000e+02 7.447818e+01 1
1.980000e+02 7.447818e+01 1
0.000000e+00 7.534421e+01 1
3.000000e+00 7.534421e+01 1
4.000000e+00 7.534421e+01 1
7.000000e+00 7.534421e+01 1
8.000000e+00 7.534421e+01 1
1.100000e+01 7.534421e+01 1
1.200000e+01 7.534421e+01 1
1.500000e+01 7.534421e+01 1
1.600000e+01 7.534421e+01 1
1.900000e+01 7.534421e+01 1
2.000000e+01 7.534421e+01 1
2.300000e+01 7.534421e+01 1
2.400000e+01 7.534421e+01 1
2.700000e+01 7.534421e+01 1
2.800000e+01 7.534421e+01 1
3.100000e+01 7.534421e+01 1
3.200000e+01 7.534421e+01 1
3.500000e+01 7.534421e+01 1
3.600000e+01 7.534421e+01 1
3.900000e+01 7.534421e+01 1
4.000000e+01 7.534421e+01 1
4.300000e+01 7.534421e+01 1
4.400000e+01 7.534421e+01 1
4.700000e+01 7.534421e+01 1
4.800000e+01 7.534421e+01 1
5.100000e+01 7.534421e+01 1
5.200000e+01 7.534421e+01 1
5.500000e+01 7.534421e+01 1
5.600000e+01 7.534421e+01 1
5.900000e+01 7.534421e+01 1
6.000000e+01 7.534421e+01 1
6.300000e+01 7.534421e+01 1
6.400000e+01 7.534421e+01 1
6.700000e+01 7.534421e+01 1
6.800000e+01 7.534421e+01 1
7.100000e+01 7.534421e+01 1
7.200000e+01 7.534421e+01 1
7.500000e+01 7.534421e+01 1
7.600000e+01 7.534421e+01 1
7.900000e+01 7.534421e+01 1
8.000000e+01 7.534421e+01 1
8.300000e+01 7.534421e+01 1
8.400000e+01 7.534421e+01 1
8.700000e+01 7.534421e+01 1
8.800000e+01 7.534421e+01 1
9.100000e+01 7.534421e+01 1
9.200000e+01 7.534421e+01 1
9.500000e+01 7.534421e+01 1
9.600000e+01 7.534421e+01 1
9.900000e+01 7.534421e+01 1
1.000000e+02 7.534421e+01 1
1.030000e+02 7.534421e+01 1
1.040000e+02 7.534421e+01 1
1.070000e+02 7.534421e+01 1
1.080000e+02 7.534421e+01 1
1.110000e+02 7.534421e+01 1
1.120000e+02 7.534421e+01 1
1.150000e+02 7.534421e+01 1
1.160000e+02 7.534421e+01 1
1.190000e+02 7.534421e+01 1
1.200000e+02 7.534421e+01 1
1.230000e+02 7.534421e+01 1
1.240000e+02 7.534421e+01 1
1.270000e+02 7.534421e+01 1
1.280000e+02 7.534421e+01 1
1.310000e+02 7.534421e+01 1
1.320000e+02 7.534421e+01 1
1.350000e+02 7.534421e+01 1
1.360000e+02 7.534421e+01 1
1.390000e+02 7.534421e+01 1
1.400000e+02 7.534421e+01 1
1.430000e+02 7.534421e+01 1
1.440000e+02 7.534421e+01 1
1.470000e+02 7.534421e+01 1
1.480000e+02 7.534421e+01 1
1.510000e+02 7.534421e+01 1
1.520000e+02 7.534421e+01 1
1.550000e+02 7.534421e+01 1
1.560000e+02 7.534421e+01 1
1.590000e+02 7.534421e+01 1
1.600000e+02 7.534421e+01 1
1.630000e+02 7.534421e+01 1
1.640000e+02 7.534421e+01 1
1.670000e+02 7.534421e+01 1
1.680000e+02 7.534421e+01 1
1.710000e+02 7.534421e+01 1
1.720000e+02 7.534421e+01 1
1.750000e+02 7.534421e+01 1
1.760000e+02 7.534421e+01 1
1.790000e+02 7.534421e+01 1
1.800000e+02 7.534421e+01 1
1.830000e+02 7.534421e+01 1
1.840000e+02 7.534421e+01 1
1.870000e+02 7.534421e+01 1
1.880000e+02 7.534421e+01 1
1.910000e+02 7.534421e+01 1
1.920000e+02 7.534421e+01 1
1.950000e+02 7.534421e+01 1
1.960000e+02 7.534421e+01 1
1.990000e+02 7.534421e+01 1
1.000000e+00 7.621024e+01 1
2.000000e+00 7.621024e+01 1
5.000000e+00 7.621024e+01 1
6.000000e+00 7.621024e+01 1
9.000000e+00 7.621024e+01 1
1.000000e+01 7.621024e+01 1
1.300000e+01 7.621024e+01 1
1.400000e+01 7.621024e+01 1
1.700000e+01 7.621024e+01 1
1.800000e+01 7.621024e+01 1
2.100000e+01 7.621024e+01 1
2.200000e+01 7.621024e+01 1
2.500000e+01 7.621024e+01 1
2.600000e+01 7.621024e+01 1
2.900000e+01 7.621024e+01 1
3.000000e+01 7.621024e+01 1
3.300000e+01 7.621024e+01 1
3.400000e+01 7.621024e+01 1
3.700000e+01 7.621024e+01 1
3.800000e+01 7.621024e+01 1
4.100000e+01 7.621024e+01 1
4.200000e+01 7.621024e+01 1
4.500000e+01 7.621024e+01 1
4.600000e+01 7.621024e+01 1
4.900000e+01 7.621024e+01 1
5.000000e+01 7.621024e+01 1
5.300000e+01 7.621024e+01 1
5.400000e+01 7.621024e+01 1
5.700000e+01 7.621024e+01 1
5.800000e+01 7.621024e+01 1
6.100000e+01 7.621024e+01 1
6.200000e+01 7.621024e+01 1
6.500000e+01 7.621024e+01 1
6.600000e+01 7.621024e+01 1
6.900000e+01 7.621024e+01 1
7.000000e+01 7.621024e+01 1
7.300000e+01 7.621024e+01 1
7.400000e+01 7.621024e+01 1
7.700000e+01 7.621024e+01 1
7.800000e+01 7.621024e+01 1
8.100000e+01 7.621024e+01 1
8.200000e+01 7.621024e+01 1
8.500000e+01 7.621024e+01 1
8.600000e+01 7.621024e+01 1
8.900000e+01 7.621024e+01 1
9.000000e+01 7.621024e+01 1
9.300000e+01 7.621024e+01 1
9.400000e+01 7.621024e+01 1
9.700000e+01 7.621024e+01 1
9.800000e+01 7.621024e+01 1
1.010000e+02 7.621024e+01 1
1.020000e+02 7.621024e+01 1
1.050000e+02 7.621024e+01 1
1.060000e+02 7.621024e+01 1
1.090000e+02 7.621024e+01 1
1.100000e+02 7.621024e+01 1
1.130000e+02 7.621024e+01 1
1.140000e+02 7.621024e+01 1
1.170000e+02 7.621024e+01 1
1.180000e+02 7.621024e+01 1
1.210000e+02 7.621024e+01 1
1.220000e+02 7.621024e+01 1
1.250000e+02 7.621024e+01 1
1.260000e+02 7.621024e+01 1
1.290000e+02 7.621024e+01 1
1.300000e+02 7.621024e+01 1
1.330000e+02 7.621024e+01 1
1.340000e+02 7.621024e+01 1
1.370000e+02 7.621024e+01 1
1.380000e+02 7.621024e+01 1
1.410000e+02 7.621024e+01 1
1.420000e+02 7.621024e+01 1
1.450000e+02 7.621024e+01 1
1.460000e+02 7.621024e+01 1
1.490000e+02 7.621024e+01 1
1.500000e+02 7.621024e+01 1
1.530000e+02 7.621024e+01 1
1.540000e+02 7.621024e+01 1
1.570000e+02 7.621024e+01 1
1.580000e+02 7.621024e+01 1
1.610000e+02 7.621024e+01 1
1.620000e+02 7.621024e+01 1
1.650000e+02 7.621024e+01 1
1.660000e+02 7.621024e+01 1
1.690000e+02 7.621024e+01 1
1.700000e+02 7.621024e+01 1
1.730000e+02 7.621024e+01 1
1.740000e+02 7.621024e+01 1
1.770000e+02 7.621024e+01 1
1.780000e+02 7.621024e+01 1
1.810000e+02 7.621024e+01 1
1.820000e+02 7.621024e+01 1
1.850000e+02 7.621024e+01 1
1.860000e+02 7.621024e+01 1
1.890000e+02 7.621024e+01 1
1.900000e+02 7.621024e+01 1
1.930000e+02 7.621024e+01 1
1.940000e+02 7.621024e+01 1
1.970000e+02 7.621024e+01 1
1.980000e+02 7.621024e+01 1
0.000000e+00 7.707626e+01 1
3.000000e+00 7.707626e+01 1
4.000000e+00 7.707626e+01 1
7.000000e+00 7.707626e+01 1
8.000000e+00 7.707626e+01 1
1.100000e+01 7.707626e+01 1
1.200000e+01 7.707626e+01 1
1.500000e+01 7.707626e+01 1
1.600000e+01 7.707626e+01 1
1.900000e+01 7.707626e+01 1
2.000000e+01 7.707626e+01 1
2.300000e+01 7.707626e+01 1
2.400000e+01 7.707626e+01 1
2.700000e+01 7.707626e+01 1
2.800000e+01 7.707626e+01 1
3.100000e+01 7.707626e+01 1
3.200000e+01 7.707626e+01 1
3.500000e+01 7.707626e+01 1
3.600000e+01 7.707626e+01 1
3.900000e+01 7.707626e+01 1
4.000000e+01 7.707626e+01 1
4.300000e+01 7.707626e+01 1
4.400000e+01 7.707626e+01 1
4.700000e+01 7.707626e+01 1
4.800000e+01 7.707626e+01 1
5.100000e+01 7.707626e+01 1
5.200000e+01 7.707626e+01 1
5.500000e+01 7.707626e+01 1
5.600000e+01 7.707626e+01 1
5.900000e+01 7.707626e+01 1
6.000000e+01 7.707626e+01 1
6.300000e+01 7.707626e+01 1
6.400000e+01 7.707626e+01 1
6.700000e+01 7.707626e+01 1
6.800000e+01 7.707626e+01 1
7.100000e+01 7.707626e+01 1
7.200000e+01 7.707626e+01 1
7.500000e+01 7.707626e+01 1
7.600000e+01 7.707626e+01 1
7.900000e+01 7.707626e+01 1
8.000000e+01 7.707626e+01 1
8.300000e+01 7.707626e+01 1
8.400000e+01 7.707626e+01 1
8.700000e+01 7.707626e+01 1
8.800000e+01 7.707626e+01 1
9.100000e+01 7.707626e+01 1
9.200000e+01 7.707626e+01 1
9.500000e+01 7.707626e+01 1
9.600000e+01 7.707626e+01 1
9.900000e+01 7.707626e+01 1
1.000000e+02 7.707626e+01 1
1.030000e+02 7.707626e+01 1
1.040000e+02 7.707626e+01 1
1.070000e+02 7.707626e+01 1
1.080000e+02 7.707626e+01 1
1.110000e+02 7.707626e+01 1
1.120000e+02 7.707626e+01 1
1.150000e+02 7.707626e+01 1
1.160000e+02 7.707626e+01 1
1.190000e+02 7.707626e+01 1
1.200000e+02 7.707626e+01 1
1.230000e+02 7.707626e+01 1
1.240000e+02 7.707626e+01 1
1.270000e+02 7.707626e+01 1
1.280000e+02 7.707626e+01 1
1.310000e+02 7.707626e+01 1
1.320000e+02 7.707626e+01 1
1.350000e+02 7.707626e+01 1
1.360000e+02 7.707626e+01 1
1.390000e+02 7.707626e+01 1
1.400000e+02 7.707626e+01 1
1.430000e+02 7.707626e+01 1
1.440000e+02 7.707626e+01 1
1.470000e+02 7.707626e+01 1
1.480000e+02 7.707626e+01 1
1.510000e+02 7.707626e+01 1
1.520000e+02 7.707626e+01 1
1.550000e+02 7.707626e+01 1
1.560000e+02 7.707626e+01 1
1.590000e+02 7.707626e+01 1
1.600000e+02 7.707626e+01 1
1.630000e+02 7.707626e+01 1
1.640000e+02 7.707626e+01 1
1.670000e+02 7.707626e+01 1
1.680000e+02 7.707626e+01 1
1.710000e+02 7.707626e+01 1
1.720000e+02 7.707626e+01 1
1.750000e+02 7.707626e+01 1
1.760000e+02 7.707626e+01 1
1.790000e+02 7.707626e+01 1
1.800000e+02 7.707626e+01 1
1.830000e+02 7.707626e+01 1
1.840000e+02 7.707626e+01 1
1.870000e+02 7.707626e+01 1
1.880000e+02 7.707626e+01 1
1.910000e+02 7.707626e+01 1
1.920000e+02 7.707626e+01 1
1.950000e+02 7.707626e+01 1
1.960000e+02 7.707626e+01 1
1.990000e+02 7.707626e+01 1
1.000000e+00 7.794229e+01 1
2.000000e+00 7.794229e+01 1
5.000000e+00 7.794229e+01 1
6.000000e+00 7.794229e+01 1
9.000000e+00 7.794229e+01 1
1.000000e+01 7.794229e+01 1
1.300000e+01 7.794229e+01 1
1.400000e+01 7.794229e+01 1
1.700000e+01 7.794229e+01 1
1.800000e+01 7.794229e+01 1
2.100000e+01 7.794229e+01 1
2.200000e+01 7.794229e+01 1
2.500000e+01 7.794229e+01 1
2.600000e+01 7.794229e+01 1
2.900000e+01 7.794229e+01 1
3.000000e+01 7.794229e+01 1
3.300000e+01 7.794229e+01 1
3.400000e+01 7.794229e+01 1
3.700000e+01 7.794229e+01 1
3.800000e+01 7.794229e+01 1
4.100000e+01 7.794229e+01 1
4.200000e+01 7.794229e+01 1
4.500000e+01 7.794229e+01 1
4.600000e+01 7.794229e+01 1
4.900000e+01 7.794229e+01 1
5.000000e+01 7.794229e+01 1
5.300000e+01 7.794229e+01 1
5.400000e+01 7.794229e+01 1
5.700000e+01 7.794229e+01 1
5.800000e+01 7.794229e+01 1
6.100000e+01 7.794229e+01 1
6.200000e+01 7.794229e+01 1
6.500000e+01 7.794229e+01 1
6.600000e+01 7.794229e+01 1
6.900000e+01 7.794229e+01 1
7.000000e+01 7.794229e+01 1
7.300000e+01 7.794229e+01 1
7.400000e+01 7.794229e+01 1
7.700000e+01 7.794229e+01 1
7.800000e+01 7.794229e+01 1
8.100000e+01 7.794229e+01 1
8.200000e+01 7.794229e+01 1
8.500000e+01 7.794229e+01 1
8.600000e+01 7.794229e+01 1
8.900000e+01 7.794229e+01 1
9.000000e+01 7.794229e+01 1
9.300000e+01 7.794229e+01 1
9.400000e+01 7.794229e+01 1
9.700000e+01 7.794229e+01 1
9.800000e+01 7.794229e+01 1
1.010000e+02 7.794229e+01 1
1.020000e+02 7.794229e+01 1
1.050000e+02 7.794229e+01 1
1.060000e+02 7.794229e+01 1
1.090000e+02 7.794229e+01 1
1.100000e+02 7.794229e+01 1
1.130000e+02 7.794229e+01 1
1.140000e+02 7.794229e+01 1
1.170000e+02 7.794229e+01 1
1.180000e+02 7.794229e+01 1
1.210000e+02 7.794229e+01 1
1.220000e+02 7.794229e+01 1
1.250000e+02 7.794229e+01 1
1.260000e+02 7.794229e+01 1
1.290000e+02 7.794229e+01 1
1.300000e+02 7.794229e+01 1
1.330000e+02 7.794229e+01 1
1.340000e+02 7.794229e+01 1
1.370000e+02 7.794229e+01 1
1.380000e+02 7.794229e+01 1
1.410000e+02 7.794229e+01 1
1.420000e+02 7.794229e+01 1
1.450000e+02 7.794229e+01 1
1.460000e+02 7.794229e+01 1
1.490000e+02 7.794229e+01 1
1.500000e+02 7.794229e+01 1
1.530000e+02 7.794229e+01 1
1.540000e+02 7.794229e+01 1
1.570000e+02 7.794229e+01 1
